game_id,season,ou_line,q3_cumul,q4_total,final_total,q3_lead,avg_q_pace,pace_ratio,h1_total,q1_total,q2_total,q3_total,pace_trend,scoring_variance,late_q3_pts,late5_q3_pts,early_q3_pts,q3_intra_accel,three_rate,ft_rate,two_rate,q3_three_rate,q3_ft_rate,q3_max_run,q3_max_dry_spell,q3_turnovers,q3_fouls,q1_scoring_plays,q2_scoring_plays,q3_scoring_plays,scoring_play_trend,scoring_play_variance,lead_volatility,lead_range,q3_lead_change,late_q3_scoring_plays
401359917,2021-22,223.5,129,51,180,21,43.0,0.7695749440715883,89,42,47,40,-2,2.943920288775949,9,16,22,-4,0.18461538461538463,0.2153846153846154,0.6,0.047619047619047616,0.19047619047619047,10,2040.0,10,8,21,23,21,0,0.9428090415820634,3.148541748068109,13,2,5
401359918,2021-22,220.0,164,59,223,12,54.666666666666664,0.9939393939393939,114,61,53,50,-11,4.642796092394707,5,15,31,-12,0.17647058823529413,0.25882352941176473,0.5647058823529412,0.25,0.16666666666666666,6,1194.0,4,7,32,29,24,-8,3.299831645537222,2.8025066266656595,12,4,2
401359919,2021-22,215.5,192,57,249,26,64.0,1.1879350348027842,134,76,58,58,-18,8.48528137423857,9,13,38,-18,0.25,0.18478260869565216,0.5652173913043478,0.21428571428571427,0.14285714285714285,6,1619.0,5,6,35,29,28,-7,3.0912061651652345,1.7419907754843458,7,4,6
401359920,2021-22,219.5,167,49,216,5,55.666666666666664,1.014426727410782,107,48,59,60,12,5.436502143433364,10,18,39,-18,0.25609756097560976,0.21951219512195122,0.524390243902439,0.21875,0.34375,6,1648.0,3,12,21,29,32,11,4.642796092394706,2.441388554047399,11,4,8
401359921,2021-22,222.5,161,68,229,7,53.666666666666664,0.9647940074906367,123,57,66,38,-19,11.67142760000773,7,11,19,0,0.18604651162790697,0.3488372093023256,0.46511627906976744,0.15,0.25,10,1617.0,2,9,31,35,20,-11,6.342099196813483,3.684988999191141,14,4,4
401359922,2021-22,215.5,192,50,242,14,64.0,1.1879350348027842,126,69,57,66,-3,5.0990195135927845,19,30,31,4,0.26595744680851063,0.22340425531914893,0.5106382978723404,0.23529411764705882,0.29411764705882354,8,713.0,5,8,33,27,34,1,3.0912061651652345,2.989931422606757,11,6,10
401359923,2021-22,209.0,170,47,217,12,56.666666666666664,1.0845295055821371,110,60,50,60,0,4.714045207910317,9,19,32,-4,0.25301204819277107,0.25301204819277107,0.4939759036144578,0.2962962962962963,0.14814814814814814,6,134.0,4,8,29,27,27,-2,0.9428090415820634,5.900235365378562,18,-16,5
401359924,2021-22,215.5,155,48,203,9,51.666666666666664,0.9590100541376644,118,57,61,37,-20,10.498677165349081,6,14,21,-5,0.18421052631578946,0.15789473684210525,0.6578947368421053,0.3125,0.0625,9,118.0,4,6,26,34,16,-10,7.363574011458174,3.1158000672654844,10,7,2
401359925,2021-22,216.5,150,62,212,6,50.0,0.9237875288683602,110,58,52,40,-18,7.483314773547883,9,11,20,-1,0.24050632911392406,0.34177215189873417,0.4177215189873418,0.2,0.25,5,682.0,4,6,32,27,20,-12,4.9216076867444665,1.8721142688627215,7,1,4
401359926,2021-22,210.0,140,53,193,8,46.666666666666664,0.8888888888888888,84,37,47,56,19,7.760297817881877,9,15,36,-16,0.18309859154929578,0.29577464788732394,0.5211267605633803,0.2222222222222222,0.3333333333333333,10,1088.0,5,9,19,25,27,8,3.39934634239519,2.697676837106387,10,-4,3
401359927,2021-22,212.0,152,54,206,28,50.666666666666664,0.9559748427672956,96,47,49,56,9,3.8586123009300755,10,23,31,-6,0.21518987341772153,0.31645569620253167,0.46835443037974683,0.15625,0.4375,8,1372.0,4,18,23,24,32,9,4.0276819911981905,3.591501736593985,13,-10,6
401359928,2021-22,209.5,187,48,235,11,62.333333333333336,1.1901352426412093,132,54,78,55,1,11.08552609887726,13,21,28,-1,0.21,0.36,0.43,0.20689655172413793,0.3103448275862069,5,2779.0,3,10,31,40,29,-2,4.784233364802441,2.422104360600894,10,-3,7
401359929,2021-22,223.5,177,55,232,3,59.0,1.0559284116331096,117,62,55,60,-2,2.943920288775949,7,23,35,-10,0.16853932584269662,0.2247191011235955,0.6067415730337079,0.25925925925925924,0.1111111111111111,7,99.0,3,10,31,31,27,-4,1.8856180831641267,1.9054061777825644,8,4,3
401359930,2021-22,215.0,158,54,212,6,52.666666666666664,0.9798449612403101,107,58,49,51,-7,3.8586123009300755,12,26,22,7,0.21951219512195122,0.2926829268292683,0.4878048780487805,0.13333333333333333,0.43333333333333335,8,1273.0,6,11,25,27,30,5,2.0548046676563256,2.9339843027679766,11,5,7
401359931,2021-22,218.5,176,60,236,2,58.666666666666664,1.0739893211289093,134,67,67,42,-25,11.785113019775793,9,16,22,-2,0.17045454545454544,0.17045454545454544,0.6590909090909091,0.09090909090909091,0.18181818181818182,11,809.0,9,10,33,33,22,-11,5.185449728701348,3.2871646737578675,10,4,6
401359932,2021-22,216.5,164,47,211,10,54.666666666666664,1.0100076982294073,113,49,64,51,2,6.649979114420001,10,17,30,-9,0.21951219512195122,0.25609756097560976,0.524390243902439,0.14814814814814814,0.3333333333333333,5,742.0,6,11,23,32,27,4,3.681787005729087,1.241007192582225,5,3,6
401359933,2021-22,216.0,155,54,209,5,51.666666666666664,0.9567901234567902,109,58,51,46,-12,4.921607686744467,5,14,30,-14,0.18181818181818182,0.19480519480519481,0.6233766233766234,0.08333333333333333,0.20833333333333334,7,1154.0,7,10,27,26,24,-3,1.247219128924647,2.2719856239492784,8,-4,3
401359934,2021-22,212.5,131,40,171,19,43.666666666666664,0.8219607843137255,90,54,36,41,-13,7.586537784494028,10,19,16,9,0.19402985074626866,0.26865671641791045,0.5373134328358209,0.08333333333333333,0.4166666666666667,14,87.0,7,9,28,15,24,-4,5.436502143433364,7.720714546373021,23,-21,7
401359935,2021-22,215.5,156,45,201,12,52.0,0.9651972157772621,102,48,54,54,6,2.8284271247461903,16,21,28,-2,0.19753086419753085,0.2716049382716049,0.5308641975308642,0.25925925925925924,0.25925925925925924,10,2641.0,3,7,21,33,27,6,4.898979485566356,2.7002401386632857,10,-2,6
401359936,2021-22,212.0,163,46,209,9,54.333333333333336,1.0251572327044025,107,58,49,56,-2,3.8586123009300755,13,24,29,-2,0.18604651162790697,0.29069767441860467,0.5232558139534884,0.12903225806451613,0.3225806451612903,7,64.0,1,9,27,28,31,4,1.699673171197595,3.2288110921544604,11,2,10
401359937,2021-22,221.0,174,51,225,16,58.0,1.0497737556561086,120,63,57,54,-9,3.7416573867739413,9,22,29,-4,0.3125,0.1625,0.525,0.32,0.16,7,1133.0,3,8,29,26,25,-4,1.699673171197595,5.030592431026448,19,14,4
401359938,2021-22,215.5,161,53,214,5,53.666666666666664,0.9961330239752514,111,56,55,50,-6,2.6246692913372702,15,20,24,2,0.175,0.175,0.65,0.16666666666666666,0.125,7,1172.0,2,9,26,30,24,-2,2.494438257849294,3.142004210893645,13,-6,7
401359939,2021-22,213.0,191,50,241,15,63.666666666666664,1.1956181533646322,112,50,62,79,29,11.897712198383164,11,28,45,-11,0.25555555555555554,0.2,0.5444444444444444,0.25,0.16666666666666666,9,1319.0,4,7,25,29,36,11,4.546060565661952,4.260838586062354,17,-11,5
401359940,2021-22,217.0,164,53,217,2,54.666666666666664,1.0076804915514592,117,56,61,47,-9,5.792715732327589,11,24,21,5,0.1348314606741573,0.30337078651685395,0.5617977528089888,0.11538461538461539,0.3076923076923077,7,2426.0,5,11,32,31,26,-6,2.6246692913372702,3.4931192907126762,13,3,6
401359941,2021-22,226.5,147,59,206,13,49.0,0.8653421633554084,105,47,58,42,-5,6.683312551921141,2,11,29,-16,0.2465753424657534,0.2876712328767123,0.4657534246575342,0.12,0.48,10,860.0,7,11,21,27,25,4,2.494438257849294,5.023199162597917,18,12,1
401359942,2021-22,218.5,179,32,211,5,59.666666666666664,1.0922959572845157,108,53,55,71,18,8.055363982396381,8,24,39,-7,0.20652173913043478,0.2717391304347826,0.5217391304347826,0.18421052631578946,0.3157894736842105,6,1141.0,6,15,24,30,38,14,5.734883511361751,3.4671259754267014,13,1,6
401359943,2021-22,208.0,168,39,207,4,56.0,1.0769230769230769,129,63,66,39,-24,12.083045973594572,9,16,19,1,0.25,0.25,0.5,0.21052631578947367,0.15789473684210525,6,1004.0,3,7,30,35,19,-11,6.683312551921141,1.9687853368204817,10,-7,4
401359944,2021-22,218.5,149,65,214,1,49.666666666666664,0.9092295957284515,79,31,48,70,39,15.965240019770729,14,27,38,-6,0.1875,0.325,0.4875,0.20512820512820512,0.41025641025641024,8,1172.0,2,17,14,27,39,25,10.208928554075703,4.064083096400483,13,-4,9
401359945,2021-22,213.5,132,41,173,18,44.0,0.8243559718969555,84,42,42,48,6,2.8284271247461903,7,13,32,-16,0.23943661971830985,0.39436619718309857,0.36619718309859156,0.23076923076923078,0.38461538461538464,10,1253.0,5,14,20,25,26,6,2.6246692913372702,3.37021325769509,12,0,4
401359946,2021-22,220.0,179,55,234,7,59.666666666666664,1.084848484848485,117,66,51,62,-4,6.342099196813483,13,23,32,-2,0.1827956989247312,0.27956989247311825,0.5376344086021505,0.15151515151515152,0.30303030303030304,7,976.0,6,12,35,25,33,-2,4.320493798938574,4.518708315021874,19,12,6
401359947,2021-22,215.0,152,59,211,8,50.666666666666664,0.9426356589147287,100,46,54,52,6,3.39934634239519,6,12,35,-18,0.15789473684210525,0.2236842105263158,0.618421052631579,0.18518518518518517,0.25925925925925924,8,1199.0,7,11,22,27,27,5,2.3570226039551585,2.401716445485592,10,4,3
401359948,2021-22,210.0,140,46,186,16,46.666666666666664,0.8888888888888888,78,51,27,62,11,14.613540144521982,10,20,34,-6,0.2222222222222222,0.2916666666666667,0.4861111111111111,0.3103448275862069,0.20689655172413793,10,1260.0,6,10,27,16,29,2,5.715476066494082,4.676201867469522,16,-16,6
401359949,2021-22,213.0,134,57,191,10,44.666666666666664,0.838810641627543,85,50,35,49,-1,6.847546194724712,12,21,24,1,0.15492957746478872,0.2676056338028169,0.5774647887323944,0.19230769230769232,0.3076923076923077,6,105.0,2,8,25,20,26,1,2.6246692913372702,1.5570576011009745,5,3,6
401359950,2021-22,220.5,159,43,202,23,53.0,0.9614512471655329,107,66,41,52,-14,10.23067283548187,9,19,26,0,0.17721518987341772,0.16455696202531644,0.6582278481012658,0.07142857142857142,0.21428571428571427,12,1741.0,1,7,33,18,28,-5,6.236095644623236,4.72393711368424,17,10,5
401359951,2021-22,204.5,154,49,203,6,51.333333333333336,1.0040749796251018,105,57,48,49,-8,4.027681991198191,7,17,29,-9,0.16883116883116883,0.2077922077922078,0.6233766233766234,0.125,0.16666666666666666,5,1638.0,8,10,30,23,24,-6,3.0912061651652345,3.442812041821239,11,-3,4
401359952,2021-22,217.0,171,40,211,5,57.0,1.0506912442396312,119,57,62,52,-5,4.08248290463863,10,16,29,-6,0.2558139534883721,0.29069767441860467,0.45348837209302323,0.19230769230769232,0.2692307692307692,6,1219.0,8,11,25,35,26,1,4.496912521077347,3.52567970995413,13,-12,5
401359953,2021-22,215.5,147,41,188,3,49.0,0.9095127610208816,104,56,48,43,-13,5.354126134736337,12,16,25,-7,0.22972972972972974,0.2702702702702703,0.5,0.17391304347826086,0.34782608695652173,16,1133.0,8,13,28,23,23,-5,2.3570226039551585,4.990610738289789,17,-13,6
401359954,2021-22,213.5,154,57,211,22,51.333333333333336,0.9617486338797814,104,69,35,50,-19,13.912424503139471,7,22,20,10,0.27631578947368424,0.27631578947368424,0.4473684210526316,0.17857142857142858,0.42857142857142855,10,2585.0,5,15,32,16,28,-4,6.79869268479038,6.2861378761568485,20,18,4
401359955,2021-22,222.5,165,51,216,1,55.0,0.9887640449438202,112,43,69,53,10,10.708252269472673,2,10,39,-25,0.24050632911392406,0.20253164556962025,0.5569620253164557,0.3333333333333333,0.16666666666666666,8,1337.0,6,8,20,35,24,4,6.342099196813483,2.680758613445114,10,-7,1
401359956,2021-22,232.0,195,55,250,17,65.0,1.1206896551724137,125,63,62,70,7,3.559026084010437,14,22,39,-10,0.23958333333333334,0.23958333333333334,0.5208333333333334,0.20588235294117646,0.20588235294117646,9,70.0,2,11,29,33,34,5,2.160246899469287,3.193226957422088,11,-4,8
401359957,2021-22,215.0,143,46,189,1,47.666666666666664,0.8868217054263566,93,53,40,50,-3,5.557777333511022,12,25,25,0,0.11688311688311688,0.2857142857142857,0.5974025974025974,0.18518518518518517,0.3333333333333333,6,995.0,3,12,28,22,27,-1,2.6246692913372702,2.1903643532526726,8,2,5
401359958,2021-22,211.5,165,68,233,9,55.0,1.0401891252955082,107,51,56,58,7,2.943920288775949,12,19,30,-2,0.15476190476190477,0.21428571428571427,0.6309523809523809,0.13333333333333333,0.2,8,999.0,0,9,26,28,30,4,1.632993161855452,2.57638970917018,10,6,7
401359959,2021-22,215.0,161,58,219,7,53.666666666666664,0.9984496124031008,104,43,61,57,14,7.71722460186015,12,20,34,-11,0.11494252873563218,0.28735632183908044,0.5977011494252874,0.125,0.34375,7,1051.0,3,12,23,32,32,9,4.242640687119285,1.9052376637982873,8,3,5
401359960,2021-22,211.0,151,60,211,7,50.333333333333336,0.9541864139020537,97,44,53,54,10,4.4969125210773475,6,18,28,-2,0.18421052631578946,0.21052631578947367,0.6052631578947368,0.1724137931034483,0.3448275862068966,8,1741.0,5,11,22,25,29,7,2.8674417556808756,4.480787912573001,16,-10,5
401359961,2021-22,222.0,184,54,238,12,61.333333333333336,1.105105105105105,117,51,66,67,16,7.3181661333667165,6,27,36,-5,0.20212765957446807,0.2872340425531915,0.5106382978723404,0.28125,0.21875,4,1437.0,6,10,25,37,32,7,4.9216076867444665,3.655864266986104,15,-13,5
401359962,2021-22,223.5,155,40,195,31,51.666666666666664,0.9246830723340791,87,50,37,68,18,12.710450643291745,14,23,41,-14,0.18823529411764706,0.3764705882352941,0.43529411764705883,0.23684210526315788,0.4473684210526316,9,982.0,3,11,24,23,38,14,6.847546194724712,6.125617794098404,23,16,7
401359963,2021-22,210.5,165,54,219,11,55.0,1.0451306413301662,113,55,58,52,-3,2.449489742783178,11,23,27,-2,0.18604651162790697,0.27906976744186046,0.5348837209302325,0.23076923076923078,0.23076923076923078,12,1318.0,4,9,26,34,26,0,3.7712361663282534,4.679700845139569,18,-18,5
401359964,2021-22,207.5,164,71,235,14,54.666666666666664,1.0538152610441767,113,59,54,51,-8,3.299831645537222,9,19,30,-9,0.1566265060240964,0.2289156626506024,0.6144578313253012,0.20833333333333334,0.16666666666666666,10,1477.0,5,6,28,31,24,-4,2.8674417556808756,4.970921360431849,16,-15,5
401359965,2021-22,211.0,160,47,207,10,53.333333333333336,1.0110584518167456,102,43,59,58,15,7.3181661333667165,8,13,41,-24,0.18292682926829268,0.2682926829268293,0.5487804878048781,0.2857142857142857,0.25,11,795.0,4,10,19,35,28,9,6.548960901462833,2.688406879207213,13,-8,4
401359966,2021-22,219.5,153,42,195,11,51.0,0.929384965831435,101,50,51,52,2,0.816496580927726,11,20,30,-8,0.22972972972972974,0.17567567567567569,0.5945945945945946,0.07142857142857142,0.21428571428571427,7,92.0,3,6,23,23,28,5,2.3570226039551585,4.93625335879574,15,14,6
401359967,2021-22,225.0,141,44,185,7,47.0,0.8355555555555556,91,46,45,50,4,2.160246899469287,5,16,34,-18,0.16,0.29333333333333333,0.5466666666666666,0.17857142857142858,0.39285714285714285,8,1919.0,3,10,21,26,28,7,2.943920288775949,2.477267595940487,10,-2,4
401359968,2021-22,213.5,148,45,193,10,49.333333333333336,0.9242779078844653,100,42,58,48,6,6.599663291074443,6,12,33,-18,0.1891891891891892,0.20270270270270271,0.6081081081081081,0.125,0.16666666666666666,10,845.0,6,8,19,31,24,5,4.9216076867444665,5.580671628863518,20,20,4
401359969,2021-22,218.5,186,41,227,20,62.0,1.1350114416475972,130,69,61,56,-13,5.354126134736337,9,16,32,-8,0.17,0.35,0.48,0.17857142857142858,0.25,15,1260.0,6,13,39,33,28,-11,4.4969125210773475,5.2078115701498575,18,12,4
401359970,2021-22,224.5,176,50,226,2,58.666666666666664,1.0452858203414996,119,70,49,57,-13,8.65383665716478,17,27,27,3,0.2087912087912088,0.2967032967032967,0.4945054945054945,0.26666666666666666,0.36666666666666664,6,2159.0,4,11,33,28,30,-3,2.0548046676563256,1.8654282310523502,7,-1,8
401359971,2021-22,213.5,141,58,199,3,47.0,0.8805620608899297,102,49,53,39,-10,5.887840577551898,10,18,19,1,0.23943661971830985,0.2676056338028169,0.49295774647887325,0.18181818181818182,0.45454545454545453,8,76.0,4,12,24,25,22,-2,1.247219128924647,4.269513056646983,13,11,6
401359972,2021-22,216.5,154,59,213,2,51.333333333333336,0.9484218629715165,108,62,46,46,-16,7.542472332656507,9,22,22,2,0.1518987341772152,0.22784810126582278,0.620253164556962,0.08333333333333333,0.20833333333333334,7,2646.0,4,8,30,25,24,-6,2.6246692913372702,2.1397112324244283,7,4,6
401359974,2021-22,210.5,147,53,200,9,49.0,0.9311163895486936,98,49,49,49,0,0.0,5,17,30,-11,0.22857142857142856,0.15714285714285714,0.6142857142857143,0.2727272727272727,0.045454545454545456,8,80.0,4,3,23,25,22,-1,1.247219128924647,3.0001126714014092,10,5,3
401359975,2021-22,203.0,161,48,209,21,53.666666666666664,1.0574712643678161,113,55,58,48,-7,4.189935029992179,11,18,25,-2,0.16483516483516483,0.4065934065934066,0.42857142857142855,0.21428571428571427,0.5,6,1541.0,4,11,30,33,28,-2,2.0548046676563256,2.233898948072231,8,6,7
401359976,2021-22,222.5,187,53,240,17,62.333333333333336,1.1205992509363296,126,66,60,61,-5,2.6246692913372702,11,16,34,-7,0.1836734693877551,0.336734693877551,0.47959183673469385,0.15625,0.3125,7,1544.0,9,7,35,31,32,-3,1.699673171197595,5.841288599997791,23,21,5
401359977,2021-22,224.0,174,39,213,22,58.0,1.0357142857142858,131,62,69,43,-19,10.98483803552272,9,13,25,-7,0.23529411764705882,0.2,0.5647058823529412,0.13636363636363635,0.18181818181818182,14,431.0,7,9,29,34,22,-7,4.9216076867444665,5.882707093080705,21,-19,4
401359979,2021-22,215.0,184,43,227,2,61.333333333333336,1.1410852713178294,119,69,50,65,-4,8.178562764256865,13,28,34,-3,0.25842696629213485,0.20224719101123595,0.5393258426966292,0.14285714285714285,0.3142857142857143,7,2596.0,6,12,31,23,35,4,4.988876515698588,2.9422821074805183,10,5,7
401359980,2021-22,223.5,175,33,208,15,58.333333333333336,1.0439970171513795,112,58,54,63,5,3.6817870057290873,9,22,33,-3,0.26506024096385544,0.20481927710843373,0.5301204819277109,0.1935483870967742,0.25806451612903225,8,629.0,3,9,26,26,31,5,2.3570226039551585,3.4596475250713663,15,3,5
401359981,2021-22,220.0,162,64,226,4,54.0,0.9818181818181818,111,59,52,51,-8,3.559026084010437,10,19,28,-5,0.2375,0.2375,0.525,0.14814814814814814,0.25925925925925924,10,1040.0,4,11,26,27,27,1,0.4714045207910317,1.7785492153396991,10,3,4
401359982,2021-22,209.0,142,49,191,6,47.333333333333336,0.9059011164274322,93,46,47,49,3,1.247219128924647,12,18,26,-3,0.1625,0.3875,0.45,0.14814814814814814,0.3333333333333333,10,1441.0,4,9,27,26,27,0,0.4714045207910317,2.4051818254626154,10,1,8
401359983,2021-22,210.5,169,44,213,19,56.333333333333336,1.0704671417260492,118,51,67,51,0,7.542472332656507,9,22,25,1,0.14285714285714285,0.3076923076923077,0.5494505494505495,0.14285714285714285,0.32142857142857145,6,1498.0,10,9,24,39,28,4,6.342099196813483,2.171507063099077,10,-7,6
401359984,2021-22,206.0,148,44,192,12,49.333333333333336,0.9579288025889967,108,58,50,40,-18,7.363574011458175,7,20,16,8,0.16,0.18666666666666668,0.6533333333333333,0.14285714285714285,0.23809523809523808,5,96.0,7,5,29,25,21,-8,3.265986323710904,1.7300404324897178,7,-4,4
401359985,2021-22,216.0,148,64,212,16,49.333333333333336,0.9135802469135802,93,53,40,55,2,6.649979114420002,12,18,28,-1,0.3582089552238806,0.19402985074626866,0.44776119402985076,0.2857142857142857,0.32142857142857145,16,1656.0,4,13,22,17,28,6,4.496912521077347,5.182081482367195,17,-7,7
401359986,2021-22,210.5,161,55,216,3,53.666666666666664,1.0197941409342834,99,44,55,62,18,7.408703590297623,7,21,35,-8,0.26582278481012656,0.24050632911392406,0.4936708860759494,0.21212121212121213,0.3333333333333333,6,2119.0,4,13,20,26,33,13,5.312459150169742,3.5357857355485702,12,-4,5
401359987,2021-22,215.0,175,49,224,15,58.333333333333336,1.0852713178294573,115,65,50,60,-5,6.236095644623236,10,20,36,-12,0.23333333333333334,0.3,0.4666666666666667,0.3103448275862069,0.2413793103448276,6,675.0,2,8,37,24,29,-8,5.354126134736337,2.8281845034457764,11,8,6
401359988,2021-22,228.5,159,67,226,3,53.0,0.9277899343544858,112,70,42,47,-23,12.192894105447921,10,25,20,7,0.1794871794871795,0.16666666666666666,0.6538461538461539,0.16666666666666666,0.20833333333333334,14,579.0,3,9,32,22,24,-8,4.320493798938574,4.310033513661917,16,5,6
401359989,2021-22,208.5,156,52,208,14,52.0,0.9976019184652278,104,57,47,52,-5,4.08248290463863,11,19,30,-8,0.17857142857142858,0.34523809523809523,0.47619047619047616,0.23076923076923078,0.3076923076923077,14,2223.0,4,9,28,30,26,-2,1.632993161855452,4.673065417532819,17,-6,4
401359990,2021-22,222.5,191,62,253,17,63.666666666666664,1.144569288389513,125,54,71,66,12,7.1336448530109,14,21,36,-6,0.20202020202020202,0.2828282828282828,0.5151515151515151,0.17142857142857143,0.3142857142857143,11,1891.0,3,11,26,38,35,9,5.0990195135927845,2.746179892141081,11,0,9
401359991,2021-22,205.0,134,65,199,4,44.666666666666664,0.8715447154471545,88,43,45,46,3,1.247219128924647,12,12,29,-12,0.16417910447761194,0.23880597014925373,0.5970149253731343,0.20833333333333334,0.3333333333333333,7,1018.0,6,12,21,22,24,3,1.247219128924647,2.822573839055956,12,4,8
